Country Code,Country Name,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
TEA,East Asia & Pacific (IDA & IBRD),"Primary education, pupils (% female)",46.70588,47.02211,47.25485,47.25973,47.42476,47.50773,47.62429,47.76508,47.75065,47.83248,47.86152,47.88649,47.71123,47.63229,47.55251,47.45236,47.36664,47.24516,47.22288,47.1212,47.26525,47.2372,47.10025,47.11786,47.07095,46.98788,46.97791
ECU,Ecuador,"Primary education, pupils (% female)",NA,NA,NA,48.89440155,49.00946045,49.00777054,48.98323059,48.96593094,49.06378174,49.11291122,49.00811005,49.11962128,49.07986069,49.06048965,49.01815033,48.97988892,48.93647003,48.99649811,NA,49.39326096,49.09032059,48.98237991,49.03321838,49.12731934,49.04824829,49.01165009,49.03968048
EGY,"Egypt, Arab Rep.","Primary education, pupils (% female)",44.61101913,44.35140991,44.98439026,45.19884109,44.79674911,45.7372818,41.99095154,45.4442215,NA,46.68986893,46.90710068,47.15847015,47.37107086,47.60758972,47.87271881,47.33599854,47.40855026,47.59621048,NA,47.79159927,47.85334015,47.40262985,48.18769836,48.28475189,48.42061996,NA,48.51585007
SLV,El Salvador,"Primary education, pupils (% female)",NA,49.05947113,49.18991852,49.03192902,NA,48.96847153,48.65200043,48.65435028,48.4484787,48.16725922,47.97439957,48.13505173,47.81507111,48.19535065,48.23435974,48.16897964,48.17351151,49.09468842,48.15681076,48.09418106,47.79776001,47.8070488,47.7926712,47.80923843,47.87778854,47.84878159,47.9490509
GNQ,Equatorial Guinea,"Primary education, pupils (% female)",NA,NA,NA,48.44139099,49.01189041,NA,NA,NA,NA,NA,44.93096924,48.8232193,48.37479019,49.21987915,NA,48.69738007,NA,NA,48.598629,48.79333115,49.10240936,49.29798126,49.22795868,NA,NA,49.09738922,NA
ERI,Eritrea,"Primary education, pupils (% female)",48.14229965,48.60340881,45.94948959,44.63933182,44.41740036,44.47114944,44.78395081,45.06452942,NA,45.19150162,44.9228096,44.97891998,44.27119064,44.4078598,44.17422104,44.3564682,44.43904877,45.12664032,44.83335876,44.98666,45.17779922,44.77621078,44.82968903,50.13899994,45.07250977,45.28427887,NA
EST,Estonia,"Primary education, pupils (% female)",48.3376503,48.46493912,48.51805115,48.5697403,48.55677032,48.36495972,48.33277893,48.32965088,48.08681107,47.91783142,47.89636993,47.69416046,47.75168991,47.71640015,47.88486099,47.92900848,48.02674103,48.28742981,48.22388077,48.21173859,48.27222061,48.56544113,48.62287903,48.56829071,48.54626846,48.6468811,NA
ETH,Ethiopia,"Primary education, pupils (% female)",39.47563934,39.75870132,41.83111954,40.79188156,38.23184967,37.02006149,36.04404068,35.67327881,36.66482162,37.6123085,39.20249176,40.5723381,41.37171936,41.92734909,43.48199081,45.07210922,46.0965004,46.53179932,46.91941833,47.54019165,47.47312927,47.40280914,47.62088013,NA,47.36957169,47.10823059,NA
EMU,Euro area,"Primary education, pupils (% female)",48.61793,48.64298,48.61586,48.62538,48.54552,48.39593,48.39049,48.4635,48.43088,48.43891,48.48705,48.48979,48.41775,48.43839,48.46568,48.43621,48.43216,48.43982,48.43568,48.48967,48.51815,48.55587,48.59042,48.61933,48.61837,48.6204,48.61812
ECS,Europe & Central Asia,"Primary education, pupils (% female)",48.61545,48.63775,48.65375,48.64743,48.58565,48.51793,48.47984,48.44914,48.4167,48.39682,48.402,48.4114,48.40264,48.44817,48.45558,48.44888,48.4986,48.50524,48.50667,48.55158,48.57444,48.6043,48.61663,48.66517,48.68862,48.68575,48.67792
ECA,Europe & Central Asia (excluding high income),"Primary education, pupils (% female)",48.57961,48.58263,48.59755,48.63636,48.56292,48.51357,48.44638,48.36695,48.31503,48.25482,48.21573,48.22609,48.25406,48.33082,48.35729,48.36923,48.44719,48.46484,48.51273,48.56833,48.60643,48.61398,48.58104,48.62624,48.67738,48.6594,48.63777
TEC,Europe & Central Asia (IDA & IBRD),"Primary education, pupils (% female)",48.54762,48.56062,48.55668,48.60666,48.54743,48.51699,48.45973,48.35541,48.29979,48.26209,48.23885,48.2576,48.28651,48.36035,48.38262,48.39242,48.4611,48.47359,48.51074,48.55905,48.59673,48.61217,48.59736,48.63813,48.68321,48.68068,48.66635
EUU,European Union,"Primary education, pupils (% female)",48.63406,48.68106,48.69052,48.65056,48.60678,48.52467,48.50928,48.51994,48.49756,48.51088,48.54444,48.54757,48.50929,48.52755,48.52764,48.50377,48.53013,48.53146,48.49365,48.53098,48.53975,48.58345,48.6259,48.67496,48.67651,48.68803,48.69555
FRO,Faroe Islands,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FJI,Fiji,"Primary education, pupils (% female)",NA,48.55746841,48.34550858,NA,48.32384872,48.56402969,48.10057068,48.05070114,48.25529861,48.27030182,48.04724884,48.3202095,48.60633087,48.33380127,47.97573853,NA,48.02465057,47.81216049,48.13492966,47.86117935,NA,48.21569061,48.42963028,48.49528885,NA,48.12604141,NA
FIN,Finland,"Primary education, pupils (% female)",48.77231979,48.72922134,48.79180908,48.79310989,48.79275894,48.77254868,48.8910408,48.88195038,48.79893112,48.80704117,48.7817688,48.84405899,48.85129166,48.82759857,48.83588028,48.86624908,48.93988037,48.88901901,48.76147842,48.76998901,48.74430847,48.69667053,48.6791687,48.70648956,48.80147934,48.77024078,48.80921173
FCS,Fragile and conflict affected situations,"Primary education, pupils (% female)",43.86861,44.08822,44.16135,44.08,43.97611,43.55267,43.52224,43.45648,43.48738,44.01296,44.08745,44.06046,43.97475,44.28473,43.7958,44.66196,44.88472,44.97989,45.3111,45.5725,45.82709,45.97876,46.16863,46.30619,46.35388,46.81337,46.83478
FRA,France,"Primary education, pupils (% female)",48.37213898,48.44902039,48.42456055,48.45158005,48.335289,48.38475037,48.45222092,48.58694077,48.58496857,48.55329132,48.57904053,48.56877899,48.59938812,48.58090973,48.62268829,48.49861145,48.4725914,48.49177933,48.47626114,48.52629852,48.5275116,48.73546982,48.82799149,48.75074005,48.73741913,48.71998978,NA
PYF,French Polynesia,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GAB,Gabon,"Primary education, pupils (% female)",NA,NA,49.61000061,NA,49.57621002,49.54051971,49.6240387,49.5461998,NA,49.65993881,NA,49.57511139,49.45275879,49.45428085,NA,NA,NA,NA,NA,NA,NA,48.82527161,NA,NA,NA,NA,NA
GMB,"Gambia, The","Primary education, pupils (% female)",NA,NA,40.67515945,41.44887161,42.07033157,42.62678909,43.6444397,44.28937149,45.03026962,45.72961044,46.41690826,47.30057144,47.31159973,49.15285873,49.89131927,50.41223145,50.79190826,50.82464981,51.15353012,50.6984787,50.2853508,50.55821991,50.71649933,50.68312073,50.94778824,51.21583176,51.38357925
GEO,Georgia,"Primary education, pupils (% female)",NA,49.05857849,49.04557037,49.02555847,47.23363876,48.49523163,49.06259155,48.44319153,48.75091934,48.73316956,48.71828842,49.48957062,49.61671066,48.8842392,48.24330902,48.28722,48.8384819,47.16104889,47.03002167,46.92089844,47.06731033,47.03701019,46.66468811,46.72047043,46.82875061,47.16973114,47.30088043
DEU,Germany,"Primary education, pupils (% female)",NA,NA,48.99716187,48.56531143,48.56644058,48.57696915,48.54507065,48.52397919,48.48944092,48.50617981,48.52785873,48.54098129,48.54125977,48.59703064,48.62136841,48.68592834,48.67985153,48.65705872,48.61008072,48.62699127,48.63412857,48.60195923,48.6466217,48.53026962,48.53889084,48.55899811,NA
GHA,Ghana,"Primary education, pupils (% female)",44.86381912,45.20510101,45.65570068,45.93896866,46.10113144,46.35842896,NA,NA,NA,46.95156097,47.16680145,47.44150162,47.45080948,47.5754509,47.42586136,47.92527008,48.49198914,48.53506851,48.55620956,48.55858994,NA,48.73102188,48.91687012,48.94636154,48.95182037,48.96308136,49.28660965
GIB,Gibraltar,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,47.30670929,NA,40.58304977,47.97126007,47.95960999,NA,NA,NA,NA,NA,NA,48.7387085,48.75576019,NA,NA,NA,NA,NA,NA,49.03432846
GRC,Greece,"Primary education, pupils (% female)",48.42863083,48.46947861,48.50395966,48.47299957,48.40065002,48.80271149,48.44617081,48.49380112,48.46532822,48.44207001,48.41913986,48.41938019,48.31830978,48.35749054,48.23997879,48.45103836,48.56505966,48.59712982,NA,NA,48.53750992,48.55686951,48.50804138,48.47806168,48.51300812,48.47475052,NA
GRL,Greenland,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRD,Grenada,"Primary education, pupils (% female)",NA,NA,NA,48.75811005,47.56378174,47.3698082,48.84580994,49.19144058,47.68912888,48.81351089,48.74520874,48.38488007,48.34849167,49.60839081,48.61875153,48.70727921,NA,48.7293396,47.69697189,47.45523834,47.98360825,NA,NA,47.73709869,48.30411148,47.7947197,47.87057114
GUM,Guam,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,"Primary education, pupils (% female)",NA,45.71891022,45.69498062,45.73773956,45.58008957,45.66719055,45.68745041,45.84027863,46.04787827,46.08695984,46.79549026,46.99430084,47.24116135,NA,47.48524857,47.6062088,47.74580002,47.91316986,48.0246315,48.28786087,48.49938965,48.58692169,48.42527008,48.26144028,48.20042038,48.14799881,48.11371994
GIN,Guinea,"Primary education, pupils (% female)",30.93684006,31.53079033,31.5103302,31.71055031,32.67074966,33.5016098,34.34104919,35.91912079,36.9165802,38.08462143,39.82025909,41.05395126,41.85417175,42.67665863,43.32640839,44.08452988,44.8162117,45.22834015,45.15507889,45.26377869,44.75540924,45.60271835,45.35100174,45.39574814,45.49671936,NA,NA
GNB,Guinea-Bissau,"Primary education, pupils (% female)",NA,NA,35.65008163,35.8254509,36.25566864,36.81813812,36.81373978,36.78791046,36.78833008,NA,40.32297897,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.33985138,NA,NA,NA,NA,NA,NA
GUY,Guyana,"Primary education, pupils (% female)",NA,49.19657135,49.13600159,49.30503082,NA,49.13911057,49.10824966,49.24020004,NA,48.9790802,48.60847092,48.88555145,NA,48.96776962,NA,48.99362946,48.96157074,48.68320847,48.78461838,48.68003082,48.77217865,48.85771942,49.18613815,NA,NA,NA,NA
HTI,Haiti,"Primary education, pupils (% female)",NA,NA,48.21482086,48.07384109,48.05881882,48.04365158,48.02806091,48.12044907,48.73260117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HPC,Heavily indebted poor countries (HIPC),"Primary education, pupils (% female)",44.04899,44.25559,44.36955,44.43372,44.47037,44.00932,43.8297,44.01941,44.08648,44.71686,44.99158,45.14524,45.18071,45.46441,45.39455,46.10007,46.49493,46.63618,46.8944,47.21224,47.41108,47.5541,47.69294,47.78121,47.79385,48.02304,48.06839
HIC,High income,"Primary education, pupils (% female)",48.50461,48.43716,48.4352,48.41537,48.46442,48.42565,48.39879,48.54071,48.68325,48.70566,48.38121,48.50338,48.58744,48.56416,48.52013,48.49454,48.66824,48.58931,48.62763,48.66656,48.5927,48.738,48.62198,48.67566,48.71809,48.80497,48.76467
HND,Honduras,"Primary education, pupils (% female)",49.62477875,49.72172165,49.65021896,49.53591919,49.51274109,49.51005936,49.8533287,49.77828979,50.31922913,49.70343018,49.61874008,NA,NA,48.92277145,49.02231979,49.09418106,49.04830933,49.12757111,49.03873062,49.01012039,49.01168823,48.9277916,48.86996841,48.74285889,48.592659,48.83398056,48.86703873
HKG,"Hong Kong SAR, China","Primary education, pupils (% female)",NA,NA,NA,NA,NA,48.69905853,48.36034012,NA,48.15668106,47.83061981,47.72232819,48.06383133,48.05519104,48.09371185,48.06211853,48.03722,47.97763062,47.93619156,47.84286118,47.86354828,47.86042023,47.87643814,47.91635895,47.91270065,47.98085022,47.95613098,47.90309906
HUN,Hungary,"Primary education, pupils (% female)",48.72455978,48.72494125,48.70412064,NA,48.55944824,48.5536499,48.48276138,48.42535019,48.4723587,48.40174866,48.43796158,48.44477081,48.44924927,48.4861412,48.44361115,48.27539063,48.28763962,48.24145126,48.31830978,48.39439011,48.41289139,48.42715836,48.4109993,48.36431885,48.41279984,48.55049896,48.62168884
IBD,IBRD only,"Primary education, pupils (% female)",45.66847,45.92365,46.10848,46.3089,46.40613,46.50041,46.53932,46.69899,46.7391,46.77872,46.78268,46.85016,46.87471,47.52186,47.49351,47.42483,47.39164,47.35054,47.552,47.61081,47.62167,47.58688,47.59219,48.25303,48.23788,48.23728,48.6109
ISL,Iceland,"Primary education, pupils (% female)",NA,NA,NA,48.77175903,48.77761841,48.6649704,48.87239075,48.85829163,48.55075073,48.16999054,48.30572891,48.52450943,48.56507111,48.43342972,48.35398865,48.28001022,48.62759018,49.0293808,49.09334183,49.12926865,49.28300858,49.32725906,49.35515976,49.05672836,48.89936829,48.95798874,NA
IBT,IDA & IBRD total,"Primary education, pupils (% female)",45.24001,45.49539,45.6767,45.83986,45.94393,46.00157,46.05947,46.19234,46.22648,46.31435,46.3568,46.44386,46.45147,47.01273,46.97772,47.04955,47.12974,47.1941,47.38391,47.48278,47.54933,47.58479,47.66583,48.12147,48.1084,48.16854,48.40078
IDB,IDA blend,"Primary education, pupils (% female)",42.54927,42.84374,43.14346,43.09004,43.25307,43.42263,43.75931,43.78654,43.67154,43.57474,43.86275,44.08586,43.90627,44.45597,44.46503,44.80902,45.24762,45.92391,46.03309,46.2061,46.32795,46.71366,47.33569,47.36001,47.17215,47.2063,47.16978
IDX,IDA only,"Primary education, pupils (% female)",43.90833,44.23534,44.40152,44.52919,44.67941,44.46453,44.47543,44.65967,44.82082,45.33125,45.56434,45.76763,45.87269,46.13484,46.11128,46.71553,47.06454,47.22742,47.3992,47.61674,47.84496,47.95296,48.02683,48.0665,48.13787,48.38219,48.34133
IDA,IDA total,"Primary education, pupils (% female)",43.42098,43.74408,43.95233,44.00785,44.16672,44.0988,44.23063,44.36332,44.42765,44.72224,44.97426,45.19521,45.22957,45.58669,45.57566,46.09924,46.49405,46.82562,46.9971,47.19941,47.39561,47.58576,47.82123,47.85519,47.85455,48.03403,47.98759
IND,India,"Primary education, pupils (% female)",40.67750168,41.38851929,41.70143127,42.62675095,42.87984848,42.90639877,43.17113876,43.3839798,43.49250031,43.49726105,43.57727814,43.7686615,44.19226074,46.82275009,NA,NA,NA,46.93090057,47.59236908,47.88721848,47.78125,47.96006012,48.06707001,49.94894028,49.92134857,50.05157852,51.11492157
IDN,Indonesia,"Primary education, pupils (% female)",48.3009491,48.66408157,48.89424133,48.49541092,48.41516876,48.32802963,48.33018112,48.33018112,47.78907013,48.49303818,48.50017929,48.6218605,48.6211319,48.67858887,48.72238159,48.25999832,48.23693848,48.05619812,48.4478302,48.26758957,49.52885056,49.51250839,48.49679184,48.45503998,47.90869141,47.8246994,47.76931
IRN,"Iran, Islamic Rep.","Primary education, pupils (% female)",45.67118835,46.19520187,46.62279892,46.96249008,47.17116165,47.13977051,47.02423859,47.11563873,47.12569046,47.37916946,47.52637863,47.59513092,47.75733948,47.89376831,47.99034119,48.19311905,48.24219131,48.35898972,48.44105911,48.43066025,48.49235153,48.46139145,48.49116898,49.314991,50.09566116,50.3008194,NA
IRQ,Iraq,"Primary education, pupils (% female)",NA,44.46522903,44.87728119,44.69189072,NA,NA,44.8307991,NA,NA,43.97153091,43.98715973,NA,NA,44.47079849,44.30390167,NA,NA,44.35221863,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRL,Ireland,"Primary education, pupils (% female)",48.89772034,48.83203125,48.70560074,48.60451889,48.58877182,48.61450958,48.63539886,48.60406876,48.54940033,48.52901077,48.49367905,48.50490189,48.53961945,48.48107147,48.4797287,48.50217819,48.48522949,48.53982925,48.74486923,48.81605148,48.8110199,48.71995163,48.82588959,48.74679947,48.76908875,48.75178146,48.72169876
IMN,Isle of Man,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISR,Israel,"Primary education, pupils (% female)",49.43188858,49.50069046,48.9397316,48.85889053,48.75782013,NA,NA,NA,NA,48.54853058,48.55160141,48.69253159,48.66537857,48.65280914,48.72565842,48.79161835,48.86268997,48.8730011,48.82157135,48.79811096,48.78762817,48.8046608,48.81110001,48.76018906,48.77132034,48.82020187,48.85770035
ITA,Italy,"Primary education, pupils (% female)",48.70000076,48.60303879,48.59999084,49.30002975,49.56362915,48.22422028,48.32003021,48.49723816,48.32690811,48.47262955,48.6241188,48.47026825,48.14490128,48.40724945,48.44501114,48.3182106,48.31557083,48.31845856,48.3237114,48.33818817,48.38446045,48.3187294,48.38069153,48.4342804,48.40924835,48.40607071,NA
JAM,Jamaica,"Primary education, pupils (% female)",49.49192047,49.7260704,NA,48.99370956,NA,NA,NA,NA,NA,49.41849899,49.17866898,48.93880081,48.8794899,48.88719177,48.9341507,48.75294876,NA,48.98152161,48.86380005,48.7260704,48.62157059,48.83292007,49.04523087,48.22496033,48.45510864,50.44921875,48.76221848
JPN,Japan,"Primary education, pupils (% female)",48.79468155,48.80992126,48.82762146,48.83324814,48.80561066,48.79854965,48.83554077,48.82300186,48.77809906,48.77267075,48.76427841,48.77669907,48.78023148,48.79415894,48.78128815,48.7986908,48.80791092,48.79653931,48.77917099,48.76160812,48.75133896,48.73989105,48.73672867,48.73981857,48.75605011,48.74169159,NA
JOR,Jordan,"Primary education, pupils (% female)",48.28359985,48.37709045,48.64271927,48.63434982,48.71763992,48.58890152,48.87957001,NA,48.69540024,48.83758163,48.8417511,NA,48.80765152,48.90262985,48.92121887,48.94820023,49.30318832,49.29428864,48.99604034,NA,48.63634872,48.64052963,48.52305984,48.81618118,49.11920166,NA,49.02589035
KAZ,Kazakhstan,"Primary education, pupils (% female)",50.54270935,50.5062294,50.63787842,50.62863159,49.45317078,49.28635025,49.27146149,49.37807083,49.58591843,49.17927933,49.2582283,48.84608078,48.82141876,48.85380173,48.80482864,48.78757095,48.84477997,48.80646133,48.79661942,48.81280136,48.88721848,48.83953857,48.82281113,48.78382111,48.72090912,48.70357895,48.66923141
KEN,Kenya,"Primary education, pupils (% female)",48.90420151,49.02325821,49.01541138,49.20856094,49.38323975,49.32926178,NA,NA,49.26377106,49.02589035,49.38301849,49.24491882,48.44374084,48.52072144,48.28319931,48.71799088,49.02563095,49.35787964,49.19818878,49.16482925,NA,NA,49.84886169,NA,49.78284073,49.57786179,49.67015076
KIR,Kiribati,"Primary education, pupils (% female)",49.61587906,49.32563019,49.33832932,49.44226837,49.27381134,49.26837921,49.37207031,48.99398041,49.00040054,48.68788147,47.66579819,49.11106873,48.70687103,48.33523178,49.57402039,49.37704849,48.8966217,49.79066086,50.10853958,50.00642014,NA,NA,NA,NA,49.43181992,49.68268967,49.78673172
PRK,"Korea, Dem. People's Rep.","Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.77748108,NA,NA,NA,NA,NA,49.03028107,NA
KOR,"Korea, Rep.","Primary education, pupils (% female)",48.55923843,48.51679993,48.46628952,48.34577179,48.21203995,48.05905151,47.83309174,47.42322159,47.34759903,47.21046066,46.99670029,46.88362122,46.91622925,46.95476913,47.0763092,47.19541931,47.39818954,47.56225967,47.70545959,47.74950027,47.71846008,47.78155899,47.84701157,47.95209122,48.06777954,48.22666931,NA
XKX,Kosovo,"Primary education, pupils (% female)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KWT,Kuwait,"Primary education, pupils (% female)",48.92224121,47.93753052,48.9222908,49.36711884,49.34209061,50.23768997,48.92591095,48.92313004,48.91643143,48.77265167,48.94493866,48.8675499,48.59593964,48.97634888,48.95211029,48.47357178,48.75162125,48.65296936,48.82746887,48.90465927,48.84270859,48.88639832,49.06330872,49.1349411,48.91897964,48.99861908,48.96105957
KGZ,Kyrgyz Republic,"Primary education, pupils (% female)",50.02933884,NA,49.85726929,49.7193718,49.91421127,49.67284012,48.69525146,48.19717026,47.89434814,48.98474121,48.83375168,48.63645935,48.70444107,48.8870697,48.97809982,48.7408905,48.77951813,48.78271103,48.79687119,48.90200043,48.76647949,48.76139069,48.70447159,48.74935913,48.79647827,48.83890152,48.7496109
LAO,Lao PDR,"Primary education, pupils (% female)",43.46110153,43.39326096,43.60614014,43.50357819,43.44007111,43.91812897,44.00125885,44.26789856,44.54528046,45.10876083,45.18394852,45.37147141,45.4777298,45.64949036,45.91846085,45.97927094,46.10604095,46.36114883,46.62390137,46.92731857,47.18210983,47.44351959,47.61386108,47.73302078,47.83906174,48.00320816,48.01150131
LTE,Late-demographic dividend,"Primary education, pupils (% female)",46.9326,47.06195,47.25876,47.29981,47.39336,47.54371,47.65025,47.71496,47.75918,47.73288,47.75943,47.76923,47.60517,47.51608,47.44055,47.34964,47.26072,47.14016,47.04324,46.99487,46.90413,46.88101,46.96226,47.06136,47.12549,47.07272,47.08826
